text,label
so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed  #upset #tired #sad #tired #hangry ######,anger
"Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages ",anger
i feel furious,anger
Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh.,anger
Still can't log into my fucking Snapchat #Snapchat ,anger
I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed #bitter,anger
People irritate my MF soul,anger
Im so angry 😂🙃,anger
People fuckin irritate me,anger
"@leesyatt you are a cruel, cruel man. #therewillbeblood #revenge",anger
That way ur so angry you can literally feel ur blood boiling,anger
@KatzeAnilothei this amount of greedy mooching makes me snarl.,anger
My mind is raging and i just want to end it all,anger
Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡,anger
I'm nothing but a hateful and bitter fag,anger
@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time! #angry #notfair #whypay,anger
@JrDingy96 Ikr people still got a grudge against him for no reason like wtf?!,anger
@lynnew69 then he said talking about wills uncontrollable animals when moving to another link. These comments do not help! #fuming,anger
@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone #furious,anger
So angry I wanna cry😢😢😢,anger
OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH ,anger
Boycotting @DunkinDonuts till butter pecan comes back. I am furious,anger
"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep #angry",anger
my mom cut my phone off and I'm so furious 🤗,anger
Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps,anger
can't believe Achilles killed me! #angry,anger
I lost a couple niggas I want revenge so put me in coach,anger
@mjmralph then it's poor packaging my Amazon and the fulfilled seller should be furious as much as you 😕,anger
Where's your outrage when a black man kills another black man in the streets?,anger
it makes me so fucking irate jesus. nobody is calling ppl who like hajime abusive stop with the strawmen lmao,anger
Absolutely fuming I've just scratched all my car 😡😡😡😡😡😡,anger
@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying,anger
How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door.  #mad ##,anger
I dislike people who get offended by the littlest shit .,anger
"What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work #furious #hangry #day5",anger
"@justyne_haley it does. if one person ruins season 13 for me, I will be so angry",anger
"What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work  #hangry #day5",anger
@firstleeds not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply,anger
So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted #offended,anger
"The liberal outrage over don king saying the N-word really angers me. The white yuppie progressives can go fuck themselves, shame on blacks",anger
Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer #angry,anger
but that was a mistake and a half assed excuse and now here i am burning in hell forever,anger
@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed,anger
@hollyrobinson__ Part 2-was buzzing for a cheeky squashie or two-this was NOT what i expected.SORT IT OUT! #food #angry  @coopuk @coopukfood,anger
"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick!  #wtf #murder",anger
Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! ,anger
@ChurdAllan fucked my coupon that goal! #raging,anger
LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.,anger
"Now that the whole clown rage has scared me shitless, I'm gonna go cry in my room",anger
Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18,anger
Your twitter picture just makes me fume.,anger
"@leesyatt you are a cruel, cruel man. #therewillbeblood ",anger
"That's really it for my madden career that game sucks , ea sports does a piss poor job every year on that shit",anger
"@NeoFundie @fitchest Ha. Right. I'm from San Jose, CA, and I was offended right there with you. Dave, go on a walk or something next time.",anger
@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time!  #notfair #whypay,anger
I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop #angry #howmanymoretimes,anger
@politico @realDonaldTrump another angry white man!,anger
Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES #rage,anger
"The majority of people irritate the fuck out of me, cba with people ahahah",anger
@oscar_perria a multimillionaire spoiled brat who gets In a self righteous huff bc his friend is Muslim is a non starter bye!,anger
Wont use using @mothercareuk @Mothercarehelp again!! These guys cant get nothing right!! ,anger
@kingvee_ don't provoke me to anger,anger
You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!,anger
Bloods boiling,anger
"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger
@DarkLuneFantasy wallah my blood is boiling I need to take a nap ugh,anger
I swear if @devincameron23 blocks me I'm going to hit her back ,anger
"@jennylhowe I am angry at the student for being a racist, and the teacher for not stopping it, and at the class for letting it go by.",anger
I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage,anger
I'm just a fuming ball of anger today 🙃,anger
I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.,anger
@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks #angry,anger
A @FirstBSA not turning up? Why am I not surprised. Late for work again! #fuming,anger
Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\n\n@ORConservative @MichaelaAngelaD,anger
angry already,anger
... flat party and I instantly get bollocked about it. #fuming,anger
@XemitSellsMagic add tracking but resent them,anger
@FoxNews @SheriffClarke @FoxNewsInsider This man is an affront to our justice system.,anger
"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM  #HuckFP2",anger
"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger
@GroupAnon black armed thug with a record carrying gun illegally gets shot by black cop. #outrage   This is a joke.Let em destroy their town,anger
..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!,anger
Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO,anger
@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome,anger
I just love it when people make plans for me without actually including me in this process #rage,anger
"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger",anger
"@brendancoots where's your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror",anger
@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger
I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage,anger
@soyoprincess they irritate me. Them and their inch thick made up masks,anger
@ChurdAllan fucked my coupon that goal! ,anger
How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄,anger
@dcexaminer Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.,anger
@gerfingerpoken #rage?? The #CrookedCourt said #rage MANY times to explain away the brutal killings of #Petits by #Hayes &amp; #Komisarjevsky,anger
"To'Why can't we brothers protect one another? No one's serious, and it makes me furious. Don't be misled, just think of Fred.' #mayfield",anger
..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 !!!!,anger
@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed,anger
All hell is breaking loose in Charlotte. #CharlotteProtest #anger #looting,anger
There's this Bpharm4 guy Eish that guy brings anger into my life. When I see him nje like darkness fills me @RamatsobaneM will know,anger
i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,anger
testing #angry,anger
@WatcherDev @WarcraftDevs put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard,anger
How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious,anger
i was angry.,anger
That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume,anger
@cineworld 'Congratulations your Free 1 month has been activated' Then charges £34.80 the same month. Absolutely furious 😡,anger
@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,anger
straight people are canoodling on the quad and I'm #offended,anger
"I can definitely feel my irritation today, lord give me strength",anger
@RobertTaitWHU against Chelsea anything is possible haha. I'm fuming about that bet 🙄🙄🙄🙄🙄🙄,anger
When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,anger
@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming,anger
I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC,anger
